canonical_cell_type_coverage,canonical_cell_type_nonempty_cells,canonical_gene_coverage,canonical_gene_nonempty,cell_type_mapping_status_counts,dataset_id,declared_expression_representation,declared_storage_kind,expression_semantics,file_size_bytes,finite_fraction,gene_id_profile,gene_mapping_status_counts,integer_like_fraction,label_column,label_coverage,labeled_cells,layer_profiles,layers,median_known_type_cells,metadata_columns,min_known_type_cells,n_cells,n_genes,n_known_cell_types,negative_fraction,obs_columns,obs_names_unique,obsm,obsp,path,rare_types_lt1pct,rare_types_lt50,sample_max,sample_min,sampled_values,schema_version,species_inferred,status,top_cell_types,unknown_or_missing_cells,uns_keys,var_columns,var_names_unique,varm,warnings,x_class,x_dtype,zero_fraction
0.0,0,0.0,0,"{""unmapped"": 21339}",Arabidopsis thaliana_PRJNA881949,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,261647104,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 21246}",1.0,celltype_after,0.563381601762032,12022,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 667.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8902664184570312}}","[""None""]",752.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",241,21339,21246,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA881949.h5ad,0,0,667.0,0.0,786432,1.0.0,Arabidopsis thaliana,ok,"{""Bundle sheath cell"": 752, ""Companion cell"": 330, ""Leaf preprocambium"": 1109, ""Mesophyll cell"": 9590, ""Phloem parenchyma cell"": 241}",9317,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.8902664184570312
0.0,0,0.0,0,"{""unmapped"": 57462}",Arabidopsis thaliana_PRJNA941845,scaled_continuous,dense,scaled_continuous_or_centered,1532582220,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 6603}",1.2715657552083334e-05,celltype_after,0.3940169155267829,22641,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.2715657552083334e-05, ""negative_fraction"": 0.8364601135253906, ""sample_equal_to_x"": true, ""sample_max"": 19.36939239501953, ""sample_min"": -8.823722839355469, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",7469.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",3618,57462,6603,3,0.8364601135253906,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA941845.h5ad,0,0,19.36939239501953,-8.823722839355469,786432,1.0.0,Arabidopsis thaliana,ok,"{""Leaf lamina epidermis"": 7469, ""Leaf vascular system"": 3618, ""Mesophyll cell"": 11554}",34821,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 3788}",Arabidopsis thaliana_PRJNA945828,scaled_continuous,dense,scaled_continuous_or_centered,278574842,1.0,"{""arabidopsis_locus"": 5000}","{""unmapped"": 26077}",0.0009625752766927084,celltype_after,0.21436114044350582,812,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0009625752766927084, ""negative_fraction"": 0.7959467569986979, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -5.192065238952637, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",406.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",256,3788,26077,2,0.7959467569986979,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.7"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA945828.h5ad,0,0,10.0,-5.192065238952637,786432,1.0.0,Arabidopsis thaliana,ok,"{""G2/M-phase cell"": 556, ""S-phase cell"": 256}",2976,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 38379}",Arabidopsis thaliana_PRJNA995336,scaled_continuous,dense,scaled_continuous_or_centered,739645573,1.0,"{""arabidopsis_locus"": 4748}","{""unmapped"": 4748}",1.1444091796875e-05,celltype_after,0.364079314208291,13973,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.1444091796875e-05, ""negative_fraction"": 0.8803698221842448, ""sample_equal_to_x"": true, ""sample_max"": 30.92586898803711, ""sample_min"": -5.501893520355225, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1170.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",362,38379,4748,6,0.8803698221842448,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype1"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Arabidopsis thaliana_PRJNA995336.h5ad,1,0,30.92586898803711,-5.501893520355225,786432,1.0.0,Arabidopsis thaliana,ok,"{""Bundle sheath cell"": 1184, ""Companion cell"": 362, ""Leaf guard cell"": 8290, ""Leaf lamina epidermis"": 2081, ""Leaf preprocambium"": 1157, ""Mesophyll cell"": 899}",24406,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 13158}",Bombax ceiba_PRJNA850395,scaled_continuous,dense,scaled_continuous_or_centered,720633657,1.0,"{""symbol_like"": 5000}","{""unmapped"": 35388}",0.0014279683430989583,celltype_after,0.11369509043927649,1496,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.0014279683430989583, ""negative_fraction"": 0.9607861836751302, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -1.8926304578781128, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",748.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",518,13158,35388,2,0.9607861836751302,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""RNA_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Bombax ceiba_PRJNA850395.h5ad,0,0,10.0,-1.8926304578781128,786432,1.0.0,Bombax ceiba,ok,"{""Epidermis"": 978, ""Ovule fiber cell"": 518}",11662,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""cell_type_coverage_below_50_percent"", ""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 22021}",Brassica rapa_PRJCA009630,scaled_continuous,dense,scaled_continuous_or_centered,349302816,1.0,"{""other"": 1, ""symbol_like"": 3860}","{""unmapped"": 3861}",0.012294769287109375,celltype_after,0.6699514100177104,14753,"{""None"": {""class"": ""Dataset"", ""dtype"": ""float32"", ""expression_semantics"": ""scaled_continuous_or_centered"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 0.012294769287109375, ""negative_fraction"": 0.8693110148111979, ""sample_equal_to_x"": true, ""sample_max"": 10.0, ""sample_min"": -8.232076644897461, ""sampled_values"": 786432, ""zero_fraction"": 0.0}}","[""None""]",1322.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",78,22021,3861,8,0.8693110148111979,"[""source__unnamed"", ""orig.ident"", ""source__index"", ""nCount_RNA"", ""nFeature_RNA"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_before"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Brassica rapa_PRJCA009630.h5ad,2,0,10.0,-8.232076644897461,786432,1.0.0,Brassica rapa,ok,"{""Bundle sheath cell"": 1451, ""Leaf guard cell"": 2145, ""Leaf lamina epidermis"": 2865, ""Leaf vasculature system"": 1193, ""Mesophyll cell"": 6228, ""Phloem"": 162, ""Proliferating cell"": 631, ""Xylem"": 78}",7268,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",Dataset,float32,0.0
0.0,0,0.0,0,"{""unmapped"": 41392}",Catharanthus roseus_PRJNA759937,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,568346931,1.0,"{""symbol_like"": 5000}","{""unmapped"": 20135}",1.0,celltype_after,0.6177522226517201,25570,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 177.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.845147450764974}}","[""None""]",1648.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",339,41392,20135,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Catharanthus roseus_PRJNA759937.h5ad,1,0,177.0,0.0,786432,1.0.0,Catharanthus roseus,ok,"{""Leaf guard cell"": 339, ""Leaf lamina epidermis"": 3955, ""Leaf vascular system"": 1648, ""Mesophyll cell"": 19029, ""Proliferating cell"": 599}",15822,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.845147450764974
0.0,0,0.0,0,"{""unmapped"": 9833}",Catharanthus roseus_PRJNA847226_Leaf,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,57516154,1.0,"{""symbol_like"": 5000}","{""unmapped"": 18786}",1.0,celltype_after,0.8947421946506662,8798,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 202.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9240163167317709}}","[""None""]",1180.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",48,9833,18786,5,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Catharanthus roseus_PRJNA847226_Leaf.h5ad,1,1,202.0,0.0,786432,1.0.0,Catharanthus roseus,ok,"{""Leaf guard cell"": 48, ""Leaf lamina epidermis"": 1259, ""Leaf vascular system"": 1180, ""Mesophyll cell"": 5962, ""Phloem parenchyma cell"": 349}",1035,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9240163167317709
0.0,0,0.0,0,"{""unmapped"": 1347}",Catharanthus roseus_PRJNA847226_Root,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,11377596,1.0,"{""symbol_like"": 5000}","{""unmapped"": 17449}",1.0,celltype_after,0.888641425389755,1197,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 96.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9080810546875}}","[""None""]",352.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",216,1347,17449,3,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.5"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Catharanthus roseus_PRJNA847226_Root.h5ad,0,0,96.0,0.0,786432,1.0.0,Catharanthus roseus,ok,"{""Root apical meristem"": 352, ""Root cap"": 216, ""Root stele"": 629}",150,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9080810546875
0.0,0,0.0,0,"{""unmapped"": 9936}",Cynodon dactylon_PRJNA918429,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,127844597,1.0,"{""symbol_like"": 5000}","{""unmapped"": 45228}",1.0,celltype_after,0.7564412238325282,7516,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 374.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.9343528747558594}}","[""None""]",2440.0,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 1, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",101,9936,45228,3,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.6"", ""seurat_clusters"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Cynodon dactylon_PRJNA918429.h5ad,0,0,374.0,0.0,786432,1.0.0,Cynodon dactylon,ok,"{""Bundle sheath cell"": 2440, ""Leaf vascular system"": 101, ""Mesophyll cell"": 4975}",2420,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.9343528747558594
0.0,0,0.0,0,"{""unmapped"": 47894}",Fragaria vesca_PRJCA006322,nonnegative_integer_unverified,csr,count_like_nonnegative_integer,772431722,1.0,"{""symbol_like"": 5000}","{""unmapped"": 20713}",1.0,celltype_after,0.958721342965716,45917,"{""None"": {""class"": ""_CSRDataset"", ""dtype"": ""int64"", ""expression_semantics"": ""count_like_nonnegative_integer"", ""finite_fraction"": 1.0, ""integer_like_fraction"": 1.0, ""negative_fraction"": 0.0, ""sample_equal_to_x"": true, ""sample_max"": 381.0, ""sample_min"": 0.0, ""sampled_values"": 786432, ""zero_fraction"": 0.8427556355794271}}","[""None""]",2612.5,"{""condition"": null, ""sample"": ""orig.ident"", ""sample_n_unique"": 2, ""sample_nonempty_fraction"": 1.0, ""species"": ""species"", ""species_n_unique"": 1, ""species_nonempty_fraction"": 1.0, ""stage"": null, ""tissue"": ""tissue"", ""tissue_n_unique"": 1, ""tissue_nonempty_fraction"": 1.0}",75,47894,20713,8,0.0,"[""source__unnamed"", ""orig.ident"", ""nCount_RNA"", ""nFeature_RNA"", ""source__index"", ""nCount_SCT"", ""nFeature_SCT"", ""integrated_snn_res.0.3"", ""seurat_clusters"", ""CB"", ""celltype_after"", ""dataset_id"", ""species"", ""accession"", ""tissue"", ""cell_type_original"", ""cell_type_canonical"", ""cell_type_mapping_status"", ""cell_type_is_unknown""]",True,[],[],Fragaria vesca_PRJCA006322.h5ad,2,0,381.0,0.0,786432,1.0.0,Fragaria vesca,ok,"{""Bundle sheath cell"": 2471, ""Hydathode"": 13273, ""Leaf lamina abaxial epidermis"": 440, ""Leaf lamina adaxial epidermis"": 4684, ""Mesophyll cell"": 21127, ""Phloem"": 2754, ""Xylem"": 75, ""Xylem parenchyma cell"": 1093}",1977,"[""conversion_provenance"", ""expression_representation"", ""schema_version"", ""source"", ""source_annotation_column_name_map""]","[""gene_id_original"", ""gene_id_canonical"", ""gene_mapping_status"", ""species"", ""dataset_id""]",True,[],"[""canonical_cell_type_mapping_empty"", ""canonical_gene_mapping_empty"", ""nonsemantic_expression_layer_name""]",_CSRDataset,int64,0.8427556355794271
