dataset_id	accession	species	panel	tissue	feature_namespace	total_features	gene_mapped_features	mapped_features	mapping_fraction	mapping_fraction_recomputed	fraction_absolute_difference	reference_version	bridge_version	discovery_eligibility	eligibility_reason	matrix_layer	matrix_type	expression_dtype	source_h5ad_path	source_annotation_path	source_annotation_sha256	mapping_source_path	mapping_source_sha256	missing_value_reason
Arabidopsis thaliana_PRJNA745175	PRJNA745175	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	2000	2000	1878	0.939	0.939	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA745175.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA745175.anno.csv	b74df459a9db7acfb95e629124b5e4d7ba088d9c589c21810b41eb428c283e6a	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA745175	PRJNA745175	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	2000	2000	1878	0.939	0.939	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA745175.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA745175.anno.csv	b74df459a9db7acfb95e629124b5e4d7ba088d9c589c21810b41eb428c283e6a	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA750934	PRJNA750934	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	25842	25129	21931	0.848657224673013	0.848657224673013	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA750934.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA750934.anno.csv	b849c05f9c149fe232977ece498ef4ffa0661c8afaeade5f7af671e0fe23701c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA750934	PRJNA750934	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	25842	25129	21931	0.848657224673013	0.848657224673013	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA750934.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA750934.anno.csv	b849c05f9c149fe232977ece498ef4ffa0661c8afaeade5f7af671e0fe23701c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA750934	PRJNA750934	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	25842	25129	21931	0.848657224673013	0.848657224673013	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA750934.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA750934.anno.csv	b849c05f9c149fe232977ece498ef4ffa0661c8afaeade5f7af671e0fe23701c	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA754157	PRJNA754157	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	4174	4145	3933	0.9422616195495928	0.9422616195495928	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA754157.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA754157.anno.csv	21358a432bac55a1d0879deb18efbf3daeee9477145e07327d7e91cd1cdb047b	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA754157	PRJNA754157	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	4174	4145	3933	0.9422616195495928	0.9422616195495928	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA754157.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA754157.anno.csv	21358a432bac55a1d0879deb18efbf3daeee9477145e07327d7e91cd1cdb047b	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA754157	PRJNA754157	Arabidopsis thaliana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	4174	4145	3933	0.9422616195495928	0.9422616195495928	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA754157.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA754157.anno.csv	21358a432bac55a1d0879deb18efbf3daeee9477145e07327d7e91cd1cdb047b	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA764868	PRJNA764868	Arabidopsis thaliana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	22965	22397	20224	0.8806444589592859	0.8806444589592859	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA764868.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA764868.anno.csv	a901c3de1fe723662770af96900248463ce9ca3cb2f99462cf55e3335654f485	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Arabidopsis thaliana_PRJNA764868	PRJNA764868	Arabidopsis thaliana	root		standardized H5AD var_names mapped to species reference-gene candidates	22965	22397	20224	0.8806444589592859	0.8806444589592859	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Arabidopsis thaliana_PRJNA764868.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Arabidopsis thaliana_PRJNA764868.anno.csv	a901c3de1fe723662770af96900248463ce9ca3cb2f99462cf55e3335654f485	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
