record_id	dataset_id	accession	species	tissue	panel	source_label_field	source_label	ontology_id	governed_level	governed_label	parent_label	mapping_status	mapping_reason	cells_n	source_authority	source_path	source_hash	coverage_scope	gap_flags
Zea mays_PRJNA454730|Mature stele|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Mature stele					unmapped	pending_manual_curation; exact_synonym	1446	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Phloem|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Phloem	PO:0005417				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	1668	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Root cortex|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Root cortex	PO:0000258				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	2966	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Root epidermis|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Root epidermis	PO:0006036				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	280	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Root pith|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Root pith	PO:0005040				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	547	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Root stele|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Root stele	PO:0020124				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	1541	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA454730|Unknown|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Unknown					unknown	excluded_unknown	331	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	
Zea mays_PRJNA454730|Xylem|	Zea mays_PRJNA454730	PRJNA454730	Zea mays			cell_type_original	Xylem	PO:0005352				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	208	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA454730.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	29615509279024c322460e95444d08d889f6cffec0f6a243a36db94cd13b3b3e;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA576240|Bundle sheath cell|	Zea mays_PRJNA576240	PRJNA576240	Zea mays			cell_type_original	Bundle sheath cell	PO:0025541				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	35	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA576240.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	d3234fdf45e1cc7ad29638f10fe6c7ab092987191d7b2e1121c9b34ebd373d02;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA576240|Mesophyll cell|	Zea mays_PRJNA576240	PRJNA576240	Zea mays			cell_type_original	Mesophyll cell	PO:0004006				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	7184	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA576240.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	d3234fdf45e1cc7ad29638f10fe6c7ab092987191d7b2e1121c9b34ebd373d02;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA576240|Unknown|	Zea mays_PRJNA576240	PRJNA576240	Zea mays			cell_type_original	Unknown					unknown	excluded_unknown	53	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA576240.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	d3234fdf45e1cc7ad29638f10fe6c7ab092987191d7b2e1121c9b34ebd373d02;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Adaxial meristem periphery|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Adaxial meristem periphery					unmapped	pending_manual_curation; exact_synonym	247	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Bundle sheath cell|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Bundle sheath cell	PO:0025541				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	1672	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Determinate lateral organ|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Determinate lateral organ					unmapped	pending_manual_curation; exact_synonym	913	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Determinate lateral organ non-epidermis domain|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Determinate lateral organ non-epidermis domain					unmapped	pending_manual_curation; exact_synonym	431	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Ear cortex|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Ear cortex					unmapped	pending_manual_curation; exact_synonym	2623	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|G2/M-phase|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	G2/M-phase					unmapped	pending_manual_curation; exact_synonym	1785	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Inflorescence meristem|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Inflorescence meristem	PO:0000230				unmapped	candidate_auto_exact; exact_name; Plant Ontology exact lexical match; requires curator acceptance	4737	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Meristem base|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Meristem base					unmapped	pending_manual_curation; exact_synonym	605	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
Zea mays_PRJNA646989_PRJNA646996_PRJNA647001|Meristem boundary|	Zea mays_PRJNA646989_PRJNA646996_PRJNA647001	PRJNA646989	Zea mays			cell_type_original	Meristem boundary					unmapped	pending_manual_curation; exact_synonym	965	standardized_h5ad_obs;ontology_mapping_candidates;panel_label_freeze_v1	internal_source_record:not_publicly_portable:data/datasets/Bioinformatics/h5ad/Zea mays_PRJNA646989_PRJNA646996_PRJNA647001.h5ad;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/ontology_mapping_candidates.tsv;internal_source_record:not_publicly_portable:workspace/projects/PhyloOpenCell/metadata/panel_label_freeze_v1.tsv	e2c0946ea5b607118be6f4e8e2a32d2095d36434c70f1be625c198c16cfb77a0;e4a09d28939b9a165661f86d5a2f4fb0c1d33fea1c7465dcc7cf874f0a8238bc;78a020ef314246281f19dc5eec25dbb28c50c5c376ee9df5a6b5090a0ec7d321	complete standardized dataset-label count; no governed panel mapping	not_in_governed_panel_hierarchy
